episode_idx,planning_idx,episode_step_idx,ref_t_before_sampling,denoise_step_idx,diffusion_t,plan_id,guidance_scale,grad_clip,J_total,centerx_cost,smooth_cost,track_cost,barrier_cost,weighted_centerx_cost,weighted_smooth_cost,weighted_track_cost,weighted_barrier_cost,grad_norm,grad_norm_clipped,grad_max_abs,grad_max_abs_clipped,alpha_grad_norm,model_mean_norm,dxy_norm,des_xy_exec_x,des_xy_exec_y,cur_xy_x,cur_xy_y,pred_delta_0,pred_delta_1
0,0,0,0,12,3,0,1e-12,10.0,0.03115815669298172,0.0031158155761659145,0.004817740060389042,0.0,0.0,0.03115815669298172,0.0,0.0,0.0,0.31421327590942383,0.31421327590942383,0.31421327590942383,0.31421327590942383,3.1421327590942385e-13,0.8144710063934326,0.1388198882341385,0.5275389552116394,-0.2770410478115082,0.5273873805999756,-0.27783507108688354,0.004819062072783709,0.007627778686583042
0,0,0,0,13,2,0,1e-12,10.0,0.06144166365265846,0.006144166458398104,0.005000000353902578,0.0,0.0,0.06144166365265846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409451484680176,0.1414213627576828,0.5275389552116394,-0.2770410478115082,0.5273873805999756,-0.27783507108688354,0.004819062072783709,0.007627778686583042
0,0,0,0,14,1,0,1e-12,10.0,0.0911402553319931,0.00911402516067028,0.004248211160302162,0.0,0.0,0.0911402553319931,0.0,0.0,0.0,1.0538235902786255,1.0538235902786255,1.0537960529327393,1.0537960529327393,1.0538235902786254e-12,1.0873490571975708,0.13035660982131958,0.5275389552116394,-0.2770410478115082,0.5273873805999756,-0.27783507108688354,0.004819062072783709,0.007627778686583042
0,0,0,0,15,0,0,1e-12,10.0,0.11157024651765823,0.011157024651765823,0.004378692712634802,0.0,0.0,0.11157024651765823,0.0,0.0,0.0,0.986750602722168,0.986750602722168,0.986750602722168,0.986750602722168,9.86750602722168e-13,1.126451015472412,0.1323433816432953,0.5275389552116394,-0.2770410478115082,0.5273873805999756,-0.27783507108688354,0.004819062072783709,0.007627778686583042
0,1,1,0,0,15,1,1e-12,10.0,0.14497138559818268,0.014497138559818268,0.004496348090469837,0.0,0.0,0.14497138559818268,0.0,0.0,0.0,0.21793396770954132,0.21793396770954132,0.21793396770954132,0.21793396770954132,2.1793396770954132e-13,0.5478923916816711,0.13410963118076324,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,1,14,1,1e-12,10.0,0.022139374166727066,0.0022139374632388353,0.00429608765989542,0.0,0.0,0.022139374166727066,0.0,0.0,0.0,0.6298295855522156,0.6298295855522156,0.6267379522323608,0.6267379522323608,6.298295855522156e-13,1.1372292041778564,0.13108909130096436,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,2,13,1,1e-12,10.0,0.04815739020705223,0.0048157391138374805,0.005000000353902578,0.0,0.0,0.04815739020705223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8214529752731323,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,3,12,1,1e-12,10.0,0.060511551797389984,0.006051155272871256,0.005000000353902578,0.0,0.0,0.060511551797389984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2538001537323,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,4,11,1,1e-12,10.0,0.00291424454189837,0.000291424454189837,0.005000000353902578,0.0,0.0,0.00291424454189837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.086966037750244,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,5,10,1,1e-12,10.0,0.002427144907414913,0.00024271449365187436,0.005000000353902578,0.0,0.0,0.002427144907414913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7305383682250977,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,6,9,1,1e-12,10.0,0.002427144907414913,0.00024271449365187436,0.005000000353902578,0.0,0.0,0.002427144907414913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7182941436767578,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,7,8,1,1e-12,10.0,0.015045097097754478,0.0015045097097754478,0.005000000353902578,0.0,0.0,0.015045097097754478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7056654691696167,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,8,7,1,1e-12,10.0,0.12736502289772034,0.012736503034830093,0.005000000353902578,0.0,0.0,0.12736502289772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2634689807891846,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,9,6,1,1e-12,10.0,0.07400196045637131,0.007400196045637131,0.002720401156693697,0.0,0.0,0.07400196045637131,0.0,0.0,0.0,1.4636447429656982,1.4636447429656982,1.3575174808502197,1.3575174808502197,1.4636447429656982e-12,1.4089014530181885,0.10431493073701859,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,10,5,1,1e-12,10.0,0.014839813113212585,0.0014839812647551298,0.004345396533608437,0.0,0.0,0.014839813113212585,0.0,0.0,0.0,0.5913023948669434,0.5913023948669434,0.5913023948669434,0.5913023948669434,5.913023948669433e-13,1.4940377473831177,0.13183924555778503,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,11,4,1,1e-12,10.0,0.10192632675170898,0.010192632675170898,0.0045496392995119095,0.0,0.0,0.10192632675170898,0.0,0.0,0.0,0.6269584894180298,0.6269584894180298,0.6269584894180298,0.6269584894180298,6.269584894180298e-13,1.6144248247146606,0.13490203022956848,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,12,3,1,1e-12,10.0,0.1408177763223648,0.01408177800476551,0.003789291949942708,0.0,0.0,0.1408177763223648,0.0,0.0,0.0,0.532457172870636,0.532457172870636,0.530992865562439,0.530992865562439,5.32457172870636e-13,1.6649340391159058,0.1231144443154335,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,13,2,1,1e-12,10.0,0.13937880098819733,0.013937880285084248,0.004378831945359707,0.0,0.0,0.13937880098819733,0.0,0.0,0.0,0.12433342635631561,0.12433342635631561,0.12433342635631561,0.12433342635631561,1.243334263563156e-13,1.5836434364318848,0.13234548270702362,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,14,1,1,1e-12,10.0,0.1402093470096588,0.014020934700965881,0.005000000353902578,0.0,0.0,0.1402093470096588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6405781507492065,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,1,1,0,15,0,1,1e-12,10.0,0.1402093470096588,0.014020934700965881,0.005000000353902578,0.0,0.0,0.1402093470096588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5535242557525635,0.1414213627576828,0.5323579907417297,-0.2694132626056671,0.5284332036972046,-0.2785990536212921,0.004325898829847574,0.006670004688203335
0,2,2,1,0,15,2,1e-12,10.0,0.012098362669348717,0.001209836220368743,0.005000000353902578,0.0,0.0,0.012098362669348717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217185616493225,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,1,14,2,1e-12,10.0,0.13307687640190125,0.013307686895132065,0.004578538239002228,0.0,0.0,0.13307687640190125,0.0,0.0,0.0,1.4146102666854858,1.4146102666854858,1.4146102666854858,1.4146102666854858,1.4146102666854858e-12,1.0918707847595215,0.13532978296279907,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,2,13,2,1e-12,10.0,0.054968565702438354,0.00549685675650835,0.004454405978322029,0.0,0.0,0.054968565702438354,0.0,0.0,0.0,0.2421472817659378,0.2421472817659378,0.2421472817659378,0.2421472817659378,2.421472817659378e-13,1.8417404890060425,0.1334826797246933,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,3,12,2,1e-12,10.0,0.01874867081642151,0.0018748671282082796,0.005000000353902578,0.0,0.0,0.01874867081642151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333070039749146,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,4,11,2,1e-12,10.0,0.14891399443149567,0.014891400001943111,0.004567714408040047,0.0,0.0,0.14891399443149567,0.0,0.0,0.0,0.14193163812160492,0.14193163812160492,0.14193163812160492,0.14193163812160492,1.4193163812160492e-13,1.6507437229156494,0.13516972959041595,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,5,10,2,1e-12,10.0,0.10467115044593811,0.010467114858329296,0.005000000353902578,0.0,0.0,0.10467115044593811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6651979684829712,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,6,9,2,1e-12,10.0,0.10955005884170532,0.010955005884170532,0.004382316954433918,0.0,0.0,0.10955005884170532,0.0,0.0,0.0,0.05631513521075249,0.05631513521075249,0.05631513521075249,0.05631513521075249,5.631513521075249e-14,1.5763295888900757,0.13239814341068268,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,7,8,2,1e-12,10.0,0.13258638978004456,0.01325863879173994,0.0047094980254769325,0.0,0.0,0.13258638978004456,0.0,0.0,0.0,0.11161302030086517,0.11161302030086517,0.11161302030086517,0.11161302030086517,1.1161302030086517e-13,1.1110609769821167,0.1372515708208084,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,8,7,2,1e-12,10.0,0.12171836197376251,0.012171836569905281,0.003958804067224264,0.0,0.0,0.12171836197376251,0.0,0.0,0.0,0.4707978665828705,0.4707978665828705,0.46726110577583313,0.46726110577583313,4.707978665828705e-13,1.22498619556427,0.12583805620670319,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,9,6,2,1e-12,10.0,0.129841148853302,0.01298411563038826,0.005000000353902578,0.0,0.0,0.129841148853302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4822391271591187,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,10,5,2,1e-12,10.0,0.14289674162864685,0.014289673417806625,0.004442546516656876,0.0,0.0,0.14289674162864685,0.0,0.0,0.0,0.14331531524658203,0.14331531524658203,0.14331531524658203,0.14331531524658203,1.4331531524658202e-13,1.4202560186386108,0.13330486416816711,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,11,4,2,1e-12,10.0,0.14137399196624756,0.01413739938288927,0.005000000353902578,0.0,0.0,0.14137399196624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8076189756393433,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,12,3,2,1e-12,10.0,0.13355624675750732,0.013355624862015247,0.005000000353902578,0.0,0.0,0.13355624675750732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8990044593811035,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,13,2,2,1e-12,10.0,0.130777508020401,0.0130777508020401,0.004673760384321213,0.0,0.0,0.130777508020401,0.0,0.0,0.0,0.08315497636795044,0.08315497636795044,0.08267682790756226,0.08267682790756226,8.315497636795044e-14,2.1137137413024902,0.13672980666160583,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,14,1,2,1e-12,10.0,0.1329583376646042,0.013295833952724934,0.005000000353902578,0.0,0.0,0.1329583376646042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028513193130493,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,2,2,1,15,0,2,1e-12,10.0,0.1329583376646042,0.013295833952724934,0.005000000353902578,0.0,0.0,0.1329583376646042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0710113048553467,0.1414213627576828,0.5366839170455933,-0.2627432644367218,0.5308067202568054,-0.2775536775588989,0.005849791690707207,0.011438359506428242
0,3,3,1,0,15,3,1e-12,10.0,0.03341435641050339,0.003341435454785824,0.004414963070303202,0.0,0.0,0.03341435641050339,0.0,0.0,0.0,0.20164571702480316,0.20164571702480316,0.20164571702480316,0.20164571702480316,2.0164571702480316e-13,0.431727796792984,0.13289037346839905,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,1,14,3,1e-12,10.0,0.004676857031881809,0.0004676857206504792,0.004133537411689758,0.0,0.0,0.004676857031881809,0.0,0.0,0.0,0.15560214221477509,0.15560214221477509,0.15171599388122559,0.15171599388122559,1.5560214221477509e-13,0.9669873118400574,0.12858518958091736,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,2,13,3,1e-12,10.0,0.005099297966808081,0.0005099297850392759,0.005000000353902578,0.0,0.0,0.005099297966808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729011058807373,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,3,12,3,1e-12,10.0,0.03584146872162819,0.0035841469652950764,0.004922941327095032,0.0,0.0,0.03584146872162819,0.0,0.0,0.0,0.11677441745996475,0.11677441745996475,0.11677441745996475,0.11677441745996475,1.1677441745996475e-13,1.5332471132278442,0.1403273493051529,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,4,11,3,1e-12,10.0,0.005415133200585842,0.0005415133200585842,0.005000000353902578,0.0,0.0,0.005415133200585842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6464589834213257,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,5,10,3,1e-12,10.0,0.018545784056186676,0.001854578498750925,0.005000000353902578,0.0,0.0,0.018545784056186676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0221171379089355,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,6,9,3,1e-12,10.0,0.018545784056186676,0.001854578498750925,0.005000000353902578,0.0,0.0,0.018545784056186676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1475353240966797,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,7,8,3,1e-12,10.0,0.042519792914390564,0.004251979291439056,0.004506457597017288,0.0,0.0,0.042519792914390564,0.0,0.0,0.0,1.174269437789917,1.174269437789917,1.174269437789917,1.174269437789917,1.174269437789917e-12,1.6695185899734497,0.13426031172275543,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,8,7,3,1e-12,10.0,0.15257802605628967,0.015257801860570908,0.0044542523100972176,0.0,0.0,0.15257802605628967,0.0,0.0,0.0,0.19485679268836975,0.19485679268836975,0.19485679268836975,0.19485679268836975,1.9485679268836976e-13,1.212845802307129,0.13348037004470825,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,9,6,3,1e-12,10.0,0.1539953351020813,0.01539953425526619,0.005000000353902578,0.0,0.0,0.1539953351020813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8538976907730103,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,10,5,3,1e-12,10.0,0.14791661500930786,0.014791661873459816,0.004397877026349306,0.0,0.0,0.14791661500930786,0.0,0.0,0.0,0.16118374466896057,0.16118374466896057,0.16118374466896057,0.16118374466896057,1.6118374466896057e-13,1.819270133972168,0.13263298571109772,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,11,4,3,1e-12,10.0,0.14314039051532745,0.014314038679003716,0.005000000353902578,0.0,0.0,0.14314039051532745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850602149963379,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,12,3,3,1e-12,10.0,0.14314039051532745,0.014314038679003716,0.005000000353902578,0.0,0.0,0.14314039051532745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1471447944641113,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,13,2,3,1e-12,10.0,0.14314039051532745,0.014314038679003716,0.005000000353902578,0.0,0.0,0.14314039051532745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0905988216400146,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,14,1,3,1e-12,10.0,0.14314039051532745,0.014314038679003716,0.005000000353902578,0.0,0.0,0.14314039051532745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0277533531188965,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,3,3,1,15,0,3,1e-12,10.0,0.14314039051532745,0.014314038679003716,0.005000000353902578,0.0,0.0,0.14314039051532745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.909407377243042,0.1414213627576828,0.5425336956977844,-0.25130489468574524,0.5336375832557678,-0.274664044380188,0.00520821288228035,0.010548089630901814
0,4,4,1,0,15,4,1e-12,10.0,0.0015688410494476557,0.00015688411076553166,0.004092979710549116,0.0,0.0,0.0015688410494476557,0.0,0.0,0.0,0.005290569271892309,0.005290569271892309,0.0045194560661911964,0.0045194560661911964,5.290569271892309e-15,0.3196631669998169,0.12795279920101166,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,1,14,4,1e-12,10.0,0.05089417099952698,0.005089417099952698,0.004364145919680595,0.0,0.0,0.05089417099952698,0.0,0.0,0.0,1.415516972541809,1.415516972541809,1.415516972541809,1.415516972541809,1.4155169725418091e-12,1.3000209331512451,0.13212336599826813,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,2,13,4,1e-12,10.0,0.1422036588191986,0.01422036625444889,0.005000000353902578,0.0,0.0,0.1422036588191986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523584246635437,0.1414213627576828,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,3,12,4,1e-12,10.0,0.12099683284759521,0.012099683284759521,0.003972937818616629,0.0,0.0,0.12099683284759521,0.0,0.0,0.0,1.2216113805770874,1.2216113805770874,1.2215451002120972,1.2215451002120972,1.2216113805770874e-12,1.8607707023620605,0.12606248259544373,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,4,11,4,1e-12,10.0,0.06934746354818344,0.006934746168553829,0.004666745662689209,0.0,0.0,0.06934746354818344,0.0,0.0,0.0,0.8353568315505981,0.8353568315505981,0.8353568315505981,0.8353568315505981,8.353568315505981e-13,2.973287582397461,0.1366271674633026,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,5,10,4,1e-12,10.0,0.1832578331232071,0.01832578331232071,0.004176195710897446,0.0,0.0,0.1832578331232071,0.0,0.0,0.0,0.014717322774231434,0.014717322774231434,0.010572153143584728,0.010572153143584728,1.4717322774231434e-14,2.173273801803589,0.12924699485301971,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,6,9,4,1e-12,10.0,0.17911264300346375,0.017911264672875404,0.005000000353902578,0.0,0.0,0.17911264300346375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9538027048110962,0.1414213627576828,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
0,4,4,1,7,8,4,1e-12,10.0,0.17718605697155,0.017718605697155,0.004862283356487751,0.0,0.0,0.17718605697155,0.0,0.0,0.0,0.13681146502494812,0.13681146502494812,0.13681146502494812,0.13681146502494812,1.368114650249481e-13,1.8513379096984863,0.13946016132831573,0.5477418899536133,-0.2407568097114563,0.5371590256690979,-0.2695198357105255,0.00616102060303092,0.012159181758761406
